user_id,book_id,rating
1010,2270,3.0
302,584,3.0
1050,1077,4.0
954,4502,5.0
1018,2,3.0
1404,726,5.0
411,8118,5.0
142,1695,4.0
120,1450,5.0
339,2870,3.0
624,118,5.0
1673,716,3.0
1886,14,5.0
1118,512,5.0
715,299,4.0
1494,8583,4.0
1959,2,4.0
1104,542,5.0
1131,3842,3.0
1352,602,5.0
288,1320,5.0
265,600,3.0
37,251,3.0
533,3213,4.0
202,270,3.0
244,155,4.0
803,4950,3.0
1806,3418,3.0
323,5362,2.0
142,5639,3.0
1890,6787,4.0
398,3814,3.0
1539,840,5.0
1359,7185,2.0
15,258,4.0
891,1629,3.0
1828,274,3.0
1661,7077,2.0
1717,53,4.0
744,4062,3.0
380,348,4.0
342,251,3.0
496,37,3.0
1788,8466,5.0
1222,182,5.0
1644,9060,5.0
702,4584,5.0
1658,9480,3.0
1014,1652,5.0
1320,5973,5.0
966,1699,3.0
750,14,5.0
967,208,5.0
298,3418,5.0
1115,273,4.0
1518,2483,5.0
1338,15,5.0
1269,600,3.0
22,270,5.0
1677,8946,3.0
342,4880,3.0
161,292,4.0
580,906,5.0
242,5557,3.0
1150,419,5.0
342,988,4.0
1521,1508,4.0
1912,1099,4.0
1025,216,3.0
669,4030,4.0
155,5684,5.0
150,984,4.0
92,18,2.0
370,31,4.0
1116,6777,5.0
1754,2493,4.0
847,4199,5.0
1138,400,4.0
1358,7099,4.0
231,2953,5.0
725,7043,3.0
927,984,3.0
70,389,4.0
631,789,4.0
1768,6971,5.0
121,4722,4.0
1773,4993,5.0
166,583,2.0
1748,5186,4.0
512,843,5.0
146,2584,2.0
532,209,5.0
1896,6919,2.0
1101,26,2.0
670,2711,4.0
781,337,5.0
358,1073,4.0
990,2439,3.0
654,5897,3.0
488,394,3.0
1626,236,4.0
450,3247,4.0
1644,9613,4.0
658,1137,5.0
116,1666,3.0
1070,50,5.0
626,321,3.0
35,158,3.0
1114,5889,5.0
1753,2483,5.0
1188,1605,4.0
1255,509,4.0
425,5433,4.0
700,8853,5.0
1362,77,4.0
1908,1617,4.0
1780,5792,3.0
717,2774,4.0
981,9401,5.0
1979,9,5.0
1518,3961,5.0
524,4114,4.0
1984,129,4.0
202,368,3.0
22,208,4.0
1312,1952,3.0
34,1010,4.0
1124,4492,5.0
314,1937,5.0
858,648,2.0
237,3176,2.0
1471,468,4.0
81,1696,4.0
222,778,4.0
1828,487,4.0
1056,4117,3.0
1203,709,5.0
1909,5230,5.0
1546,1520,3.0
114,2091,4.0
1107,290,2.0
0,952,5.0
185,438,5.0
1881,9288,5.0
523,3137,5.0
360,3309,5.0
1893,1511,4.0
1680,2439,3.0
1363,198,5.0
580,4579,5.0
1104,1424,2.0
859,753,5.0
1403,2629,3.0
1201,830,3.0
1206,352,5.0
1477,7064,5.0
1504,247,4.0
696,1186,1.0
736,2869,2.0
1993,7290,4.0
139,3700,3.0
500,1864,4.0
1518,208,5.0
141,351,3.0
1907,197,5.0
645,6279,4.0
954,1314,4.0
925,2703,4.0
1477,3033,5.0
109,390,3.0
2,3077,4.0
1939,3511,4.0
1010,9457,3.0
666,2380,4.0
225,1789,5.0
281,542,5.0
1940,1461,5.0
784,5780,5.0
1141,3965,3.0
82,18,4.0
687,737,4.0
0,943,1.0
201,463,4.0
720,9095,4.0
680,191,5.0
334,1769,4.0
1951,8160,4.0
1831,3036,5.0
315,390,4.0
549,754,5.0
116,1142,4.0
165,4322,5.0
1832,1643,4.0
264,37,5.0
373,9809,3.0
1000,1496,5.0
1983,926,4.0
1895,386,4.0
1460,898,3.0
458,169,2.0
371,7306,4.0
1253,7660,4.0
863,6338,4.0
1973,9009,4.0
382,5842,5.0
518,1425,4.0
1309,665,5.0
296,2679,4.0
1659,4206,5.0
703,3899,2.0
372,44,4.0
1739,5941,4.0
874,258,1.0
1988,3572,5.0
446,3033,4.0
1410,125,5.0
1571,4339,3.0
1121,6588,5.0
708,3385,4.0
283,8966,2.0
1036,3591,5.0
448,7413,3.0
655,790,4.0
117,2148,5.0
1271,7727,1.0
1437,266,4.0
102,617,5.0
391,2753,3.0
1250,1056,4.0
1092,8400,4.0
1815,1940,4.0
1688,209,3.0
1374,4301,5.0
891,266,4.0
434,1209,5.0
177,9010,5.0
600,384,4.0
446,3385,5.0
1525,430,5.0
356,5357,5.0
1727,2595,5.0
942,2086,3.0
1660,1978,1.0
859,1685,5.0
776,14,5.0
1057,6213,5.0
1460,1115,5.0
638,315,5.0
1101,5264,3.0
781,633,5.0
1719,2365,4.0
1921,9039,4.0
1699,314,3.0
743,7711,3.0
1770,211,4.0
1544,770,3.0
320,616,4.0
605,410,4.0
1818,1945,4.0
355,4117,4.0
40,1719,5.0
1807,336,5.0
1888,3659,5.0
877,6035,5.0
454,592,4.0
106,1939,5.0
1668,66,5.0
1009,7510,5.0
1049,3557,3.0
880,1675,4.0
223,208,5.0
261,6508,2.0
507,4034,5.0
265,4234,4.0
1945,4889,4.0
1149,1354,3.0
1282,9076,3.0
1480,383,5.0
1400,9908,3.0
590,5119,5.0
523,1717,5.0
1539,4943,1.0
1502,6895,1.0
1276,988,4.0
1280,6006,4.0
1598,3958,4.0
120,89,5.0
1468,61,5.0
906,3033,5.0
1714,410,4.0
1683,299,5.0
1522,2641,3.0
1039,4857,5.0
1387,9601,3.0
1392,700,4.0
1487,1335,2.0
1236,213,4.0
1069,357,3.0
1648,1041,5.0
907,2788,5.0
579,64,3.0
1680,3842,5.0
1264,3208,5.0
1872,8746,3.0
1203,2471,4.0
1372,1079,4.0
1411,2658,3.0
1442,4943,5.0
658,1814,3.0
1428,7043,4.0
491,2807,3.0
1829,1883,4.0
1328,9341,2.0
1918,4440,5.0
655,6069,2.0
1548,3,2.0
1806,3364,3.0
870,4580,4.0
315,998,5.0
765,26,4.0
1942,2252,3.0
1779,1615,1.0
1487,469,4.0
194,118,5.0
1002,3549,3.0
1113,1192,5.0
83,4147,5.0
76,8275,4.0
398,403,5.0
541,1153,3.0
817,372,5.0
1597,266,3.0
576,8641,5.0
639,358,4.0
1095,2727,3.0
1344,27,3.0
875,3594,5.0
1236,1252,4.0
530,5934,4.0
1205,3164,3.0
704,4752,5.0
557,184,5.0
1096,300,5.0
630,4488,5.0
769,374,3.0
1983,4529,5.0
45,1281,5.0
97,1218,4.0
1947,7592,3.0
1775,208,4.0
1827,1932,3.0
1675,4920,4.0
686,19,5.0
397,80,3.0
1775,8787,4.0
989,4339,3.0
472,1036,3.0
1684,1195,4.0
1475,6295,5.0
8,1417,5.0
1396,2084,3.0
573,19,3.0
684,119,4.0
1612,208,3.0
1872,2493,5.0
530,474,4.0
240,5020,4.0
1855,8338,5.0
996,35,5.0
618,5186,4.0
265,4755,5.0
1117,5117,4.0
959,9341,4.0
1545,4669,4.0
1273,1084,5.0
826,7574,4.0
1348,1108,2.0
1572,118,5.0
894,701,3.0
448,6608,4.0
197,3506,5.0
1853,308,4.0
1728,449,4.0
279,4103,5.0
889,5996,5.0
1613,288,5.0
1102,3319,5.0
510,4982,5.0
1516,2493,5.0
1321,2274,5.0
1632,554,3.0
1694,3324,4.0
88,2293,4.0
188,336,4.0
388,1200,5.0
1768,3189,5.0
1224,5224,5.0
1493,8119,4.0
379,45,4.0
1969,7739,2.0
1827,1996,4.0
482,198,3.0
1913,1766,5.0
1654,1589,4.0
539,208,5.0
1830,978,4.0
824,9416,3.0
1530,7173,4.0
744,39,5.0
4,96,5.0
910,270,5.0
394,9356,4.0
1171,153,5.0
761,358,4.0
1955,1389,4.0
866,981,3.0
1877,5865,4.0
265,4232,5.0
541,3063,5.0
1176,7039,4.0
1122,1667,4.0
112,2962,3.0
689,5235,4.0
617,613,5.0
287,3521,4.0
383,7375,3.0
642,469,5.0
1515,1605,2.0
1104,155,3.0
638,262,3.0
565,1626,3.0
684,438,5.0
1932,8626,2.0
1959,3177,4.0
414,358,4.0
1257,5090,4.0
455,471,5.0
587,4626,5.0
148,2372,4.0
586,2286,3.0
1367,9363,5.0
1516,1174,5.0
796,7832,4.0
851,1627,4.0
981,9361,5.0
882,4531,5.0
1571,2376,3.0
1213,2981,4.0
1545,352,4.0
1052,4578,5.0
1563,320,5.0
1796,9773,4.0
1035,514,4.0
353,3373,4.0
1776,157,5.0
1975,7803,5.0
1203,299,5.0
1762,9839,3.0
1271,8985,2.0
729,228,5.0
1143,31,5.0
1589,473,3.0
4,89,3.0
612,9401,5.0
1410,3536,3.0
410,3214,5.0
225,319,4.0
1871,6046,5.0
998,0,5.0
221,72,3.0
327,649,2.0
140,336,4.0
117,79,4.0
1941,7451,4.0
224,17,5.0
1191,784,4.0
618,232,3.0
611,3880,4.0
1282,255,1.0
1652,61,4.0
1185,9142,4.0
1703,3982,4.0
479,380,3.0
1677,3535,5.0
1971,325,3.0
1796,2274,4.0
1989,5356,4.0
1337,8834,4.0
1732,709,3.0
1366,3699,4.0
1923,5336,5.0
375,468,4.0
1522,3383,4.0
1322,77,3.0
718,5215,4.0
1021,4425,4.0
1964,6107,5.0
1726,9270,3.0
295,2462,3.0
579,903,3.0
887,5438,5.0
1908,5166,4.0
797,27,5.0
1029,5965,3.0
421,3081,5.0
1937,7456,4.0
1132,7906,4.0
1876,2,4.0
1367,3899,2.0
244,3594,4.0
1437,2473,4.0
903,9378,2.0
917,660,2.0
1618,9839,4.0
614,6399,5.0
991,1425,4.0
1599,209,5.0
185,3376,3.0
1213,30,4.0
1541,6643,4.0
1814,9685,3.0
1014,203,5.0
735,69,5.0
1601,1669,5.0
1577,373,3.0
1219,7434,5.0
1353,41,4.0
959,606,4.0
98,4197,4.0
310,3467,3.0
1045,110,3.0
1423,1195,3.0
1833,4493,4.0
1150,482,3.0
319,4450,5.0
1844,9187,5.0
1990,70,5.0
1539,811,4.0
437,9900,5.0
1643,5901,4.0
749,5336,3.0
1392,2493,2.0
400,5215,4.0
1431,4204,5.0
1934,1659,4.0
289,300,5.0
982,4469,4.0
135,1005,3.0
6,162,3.0
481,117,5.0
1605,4514,5.0
898,1495,5.0
1901,4858,5.0
812,8372,4.0
40,337,5.0
517,5772,5.0
927,1092,3.0
381,3132,4.0
1826,3535,3.0
532,5879,5.0
67,4206,5.0
72,1681,4.0
265,1672,5.0
367,1425,4.0
1264,6564,5.0
178,6376,4.0
453,4134,3.0
494,1690,3.0
332,1424,3.0
737,1613,3.0
548,1424,2.0
1614,4267,1.0
296,1605,4.0
1255,1323,4.0
1160,6791,5.0
1745,325,4.0
311,59,2.0
876,1390,4.0
1901,695,3.0
609,593,3.0
1137,76,5.0
1721,7095,4.0
188,233,5.0
512,296,1.0
1259,2561,3.0
1781,2392,3.0
350,10,4.0
1521,165,5.0
1681,3772,5.0
709,3628,4.0
264,121,4.0
1600,5687,2.0
787,1042,5.0
751,3176,3.0
1230,4648,5.0
1593,2542,5.0
123,95,5.0
112,85,1.0
964,6135,4.0
1706,8279,2.0
1204,9156,3.0
41,1298,4.0
1831,1183,3.0
1825,2828,3.0
805,4594,5.0
172,2998,4.0
808,389,4.0
679,464,4.0
1762,2729,4.0
1160,4266,3.0
88,10,5.0
978,2805,3.0
1310,3753,5.0
152,460,4.0
638,1092,3.0
1938,2297,3.0
651,8887,2.0
1289,9293,5.0
816,6866,3.0
1558,2297,4.0
1521,153,5.0
277,110,4.0
1709,9284,4.0
1405,623,4.0
1263,5149,3.0
157,6301,2.0
1069,362,3.0
696,258,4.0
1588,8069,2.0
1782,299,5.0
880,5357,3.0
1640,1209,5.0
1477,3161,5.0
180,8262,4.0
1985,7342,1.0
1766,9140,3.0
1650,3681,5.0
536,5745,4.0
158,520,4.0
1287,623,3.0
429,376,4.0
650,1522,5.0
1800,2962,5.0
1077,3418,2.0
691,2336,5.0
582,5907,5.0
560,153,4.0
1795,39,4.0
1237,334,5.0
581,311,1.0
591,8083,4.0
1355,96,5.0
1625,1119,5.0
741,2505,5.0
690,527,3.0
631,5821,2.0
1647,2037,4.0
74,386,4.0
866,48,3.0
1164,7164,5.0
588,1354,5.0
283,17,4.0
1708,6042,4.0
1302,5481,4.0
1314,5639,2.0
1227,1019,3.0
1097,5788,4.0
1299,401,4.0
759,155,5.0
26,867,4.0
236,1354,3.0
1991,4206,3.0
1095,615,4.0
845,744,5.0
252,2681,3.0
325,318,4.0
1192,683,5.0
1887,574,4.0
87,3063,4.0
620,300,2.0
709,2897,3.0
993,5866,4.0
1957,1940,4.0
1482,5541,5.0
595,684,5.0
725,4827,3.0
1553,266,4.0
918,3283,4.0
773,6156,5.0
792,2,4.0
429,2377,4.0
115,180,4.0
931,4459,4.0
702,266,3.0
1242,405,3.0
1704,2363,5.0
422,3043,5.0
1575,304,5.0
912,1134,5.0
1435,257,5.0
1983,1212,4.0
1480,3325,4.0
195,5738,3.0
778,3391,4.0
1692,8136,4.0
619,3074,5.0
1953,8698,5.0
1290,3665,3.0
125,244,3.0
981,9047,5.0
113,451,4.0
1958,9171,5.0
1487,464,5.0
1859,4839,5.0
273,8548,5.0
881,6824,3.0
1067,3772,2.0
164,573,4.0
1947,4721,4.0
617,299,4.0
700,6856,4.0
462,3033,5.0
1845,7610,5.0
1903,4013,2.0
703,5639,3.0
701,356,4.0
1661,9175,4.0
166,1079,3.0
1443,3905,5.0
1403,793,4.0
1070,889,3.0
1004,6757,4.0
382,4366,5.0
509,2206,5.0
1491,8275,3.0
1339,2015,5.0
1208,4717,3.0
1201,1594,5.0
1671,1365,4.0
1013,7664,4.0
358,712,5.0
447,5549,3.0
953,4348,5.0
527,2,3.0
1478,9836,4.0
231,3669,5.0
90,2033,4.0
1975,7914,4.0
491,105,5.0
886,1871,4.0
1424,311,2.0
1941,2641,5.0
1445,118,5.0
179,83,4.0
1349,3672,5.0
91,500,4.0
1022,7803,5.0
503,1417,5.0
247,5967,5.0
122,2190,4.0
1398,1041,5.0
1315,7919,4.0
1175,1032,4.0
1348,188,2.0
1017,1113,5.0
678,336,4.0
1314,5232,3.0
1444,2039,5.0
851,5893,3.0
1575,5903,5.0
1210,4630,5.0
1753,94,1.0
1677,821,3.0
965,4102,4.0
956,327,4.0
1640,5198,3.0
1771,9143,2.0
413,2473,4.0
1610,2020,4.0
1105,300,5.0
1079,3,3.0
1241,0,5.0
352,5171,4.0
1687,1213,3.0
1705,7550,5.0
145,1804,5.0
249,595,4.0
461,274,4.0
1778,524,5.0
1011,908,3.0
47,120,5.0
295,1505,5.0
1671,2389,4.0
1407,4017,3.0
1769,325,4.0
225,6466,3.0
1034,8,3.0
861,3155,4.0
498,94,4.0
1070,318,5.0
188,5364,4.0
1581,2471,4.0
1651,650,5.0
1646,4889,3.0
976,3385,5.0
126,936,4.0
386,7855,3.0
302,318,4.0
138,434,5.0
1265,8283,5.0
1636,514,5.0
1343,6473,4.0
6,644,2.0
1567,1180,3.0
58,4217,5.0
1644,4993,4.0
1327,719,3.0
1137,4979,4.0
759,2706,4.0
618,107,4.0
637,2872,4.0
1008,9073,5.0
537,5916,5.0
528,8354,4.0
237,287,3.0
793,7317,5.0
1012,4729,3.0
1576,9610,1.0
1742,5483,3.0
187,4571,2.0
1405,84,5.0
820,3286,2.0
1878,460,5.0
1149,1464,4.0
163,3385,4.0
869,153,4.0
769,44,5.0
1606,2983,3.0
1492,3036,1.0
586,2035,4.0
560,3033,3.0
1016,424,5.0
1294,6764,3.0
573,8538,5.0
322,4000,5.0
171,2074,5.0
1480,488,4.0
1630,258,5.0
4,133,4.0
247,1360,3.0
1693,5867,5.0
1412,7060,5.0
207,3791,3.0
1362,1154,3.0
1499,3027,3.0
530,7275,2.0
505,446,5.0
1360,2778,2.0
1639,6041,3.0
504,33,5.0
397,2628,5.0
1997,6302,5.0
500,5635,5.0
1665,4025,5.0
551,5875,5.0
1589,583,3.0
1512,208,3.0
367,522,5.0
1639,3966,3.0
971,292,5.0
1151,9074,3.0
679,4716,5.0
331,3418,5.0
1881,616,4.0
954,2878,4.0
1667,4266,3.0
1327,337,5.0
414,1145,4.0
132,1124,5.0
451,5411,3.0
1313,701,3.0
725,584,5.0
1312,3021,3.0
1409,3901,3.0
1675,4425,4.0
127,6508,4.0
1703,3437,4.0
764,1479,4.0
1185,4943,3.0
1440,914,5.0
464,3961,4.0
535,4147,2.0
771,4197,5.0
716,3487,5.0
271,335,5.0
1342,183,4.0
1703,2064,5.0
1510,603,5.0
1089,4531,4.0
631,6060,3.0
1736,8952,5.0
833,152,4.0
746,4547,2.0
1995,531,5.0
1922,2973,4.0
1928,4024,4.0
1404,2986,5.0
444,337,5.0
653,117,5.0
470,1026,3.0
1590,7760,5.0
441,1289,3.0
1898,607,5.0
891,1060,4.0
1043,669,4.0
614,229,5.0
1521,5692,4.0
1124,8870,5.0
363,1104,3.0
60,6734,1.0
648,5578,5.0
213,1670,4.0
982,7925,3.0
1980,4982,4.0
1850,118,3.0
1805,8900,5.0
1278,524,4.0
1377,3728,5.0
1789,947,5.0
1399,3728,2.0
773,4168,5.0
927,451,4.0
184,6095,3.0
458,3397,3.0
1676,1243,5.0
397,548,4.0
1721,7478,4.0
1156,12,3.0
866,208,5.0
701,600,2.0
1083,1567,3.0
1706,232,4.0
631,3918,3.0
1131,357,4.0
1493,6439,5.0
1365,3581,3.0
593,3329,5.0
1482,4808,5.0
614,4410,4.0
1679,3164,4.0
228,3225,2.0
1100,5012,3.0
484,1609,3.0
1712,6969,5.0
48,1186,4.0
1278,64,4.0
1226,4342,3.0
797,423,5.0
194,3602,4.0
1924,6425,5.0
1166,364,5.0
1268,1974,5.0
1017,3709,3.0
1918,533,3.0
1382,3324,3.0
141,1998,4.0
631,787,3.0
880,3713,5.0
1820,6295,5.0
1534,5186,5.0
397,3161,5.0
1748,3195,4.0
270,4526,4.0
1189,7043,1.0
1328,2645,3.0
930,5137,5.0
302,26,3.0
1732,5444,5.0
361,335,4.0
794,532,1.0
828,198,3.0
684,7812,1.0
1494,8018,4.0
548,1314,3.0
433,3602,4.0
1950,2871,4.0
948,1404,1.0
1253,4726,4.0
639,237,4.0
1995,596,4.0
1168,3179,4.0
963,8555,5.0
1975,9780,4.0
1723,3162,4.0
976,8738,3.0
144,695,3.0
825,7165,4.0
1391,1667,5.0
1834,3487,2.0
486,3952,2.0
270,1827,3.0
1332,2752,4.0
660,3452,5.0
495,5148,5.0
415,413,5.0
1340,2711,2.0
972,6465,5.0
452,1322,5.0
4,102,3.0
47,2160,4.0
1108,5488,5.0
1897,5533,5.0
1670,8594,2.0
1644,9841,4.0
1110,6563,4.0
988,1590,5.0
363,4859,5.0
973,5870,5.0
1422,3323,3.0
824,1667,3.0
861,1864,5.0
1288,587,5.0
1954,6501,5.0
523,4451,5.0
1107,6619,5.0
281,765,3.0
1337,6903,5.0
533,7830,4.0
961,467,5.0
471,1013,2.0
1377,903,4.0
1105,336,5.0
150,1256,3.0
701,1085,3.0
1158,233,5.0
678,6819,5.0
283,8075,4.0
1021,4782,4.0
1596,3701,4.0
1037,1283,4.0
743,7467,3.0
652,287,4.0
1149,2646,4.0
325,9373,4.0
1835,4737,3.0
208,1853,4.0
487,1857,4.0
1231,1354,5.0
1158,682,3.0
1746,5357,4.0
918,2539,4.0
775,510,4.0
349,6610,4.0
1736,3393,5.0
1803,7855,5.0
1557,934,4.0
526,3958,5.0
1074,2962,4.0
1867,27,5.0
250,2998,4.0
300,7830,3.0
1375,8083,3.0
522,1125,5.0
71,18,5.0
1481,8429,4.0
1973,9567,5.0
1928,3320,5.0
1229,1335,2.0
1282,8476,4.0
194,350,4.0
53,1807,4.0
173,412,1.0
1134,205,4.0
1893,3383,3.0
1168,2789,3.0
111,1804,4.0
1613,3703,5.0
798,318,1.0
326,776,3.0
339,3420,5.0
1930,8405,3.0
30,2602,4.0
1046,261,5.0
25,336,5.0
79,0,4.0
1618,9489,5.0
858,1410,4.0
805,299,1.0
1583,1138,5.0
377,2246,1.0
526,1427,4.0
753,1200,5.0
407,616,5.0
402,2788,5.0
25,246,3.0
1662,3440,4.0
1307,1480,4.0
43,8152,5.0
517,1554,5.0
1096,44,5.0
1362,5297,3.0
1900,7095,5.0
1935,299,4.0
783,5865,4.0
213,7681,3.0
1925,8495,5.0
1793,6008,5.0
384,5020,3.0
1002,426,5.0
1050,430,4.0
1906,477,5.0
431,3907,5.0
1926,3376,5.0
1588,8869,3.0
670,424,2.0
1976,8960,5.0
369,304,5.0
868,832,3.0
251,1390,3.0
331,3162,2.0
1510,8028,3.0
1983,1940,5.0
32,615,4.0
613,234,4.0
1246,1437,5.0
1469,2028,3.0
338,616,3.0
104,1396,3.0
1493,445,5.0
1837,9041,4.0
1318,2996,3.0
1879,2738,4.0
151,684,5.0
955,1960,3.0
635,6596,4.0
1356,121,4.0
539,335,5.0
238,3770,5.0
1935,358,3.0
899,511,4.0
406,1581,3.0
1957,695,5.0
162,2965,3.0
1306,8088,5.0
309,3033,3.0
1335,803,3.0
310,35,3.0
1439,3772,5.0
857,4147,5.0
849,2144,2.0
1920,2756,4.0
1134,1126,5.0
845,3036,3.0
631,136,4.0
336,6217,5.0
954,2778,3.0
1818,808,4.0
1321,4723,5.0
1085,4342,5.0
392,353,4.0
1903,8758,2.0
1640,16,5.0
1195,5771,4.0
1627,9568,4.0
1728,6767,4.0
368,2286,4.0
1425,6416,5.0
692,508,5.0
1210,4627,5.0
1674,189,4.0
782,3947,5.0
1051,7761,3.0
306,3311,4.0
685,5000,5.0
102,288,3.0
1878,521,4.0
1107,4476,5.0
527,446,3.0
1367,391,5.0
1037,1943,3.0
1436,3022,2.0
1211,4875,5.0
680,2609,5.0
566,981,4.0
1279,235,5.0
1057,4147,5.0
520,1804,4.0
1662,2959,3.0
1436,1553,2.0
1040,8978,3.0
1778,1046,5.0
362,451,5.0
754,920,4.0
1280,1024,4.0
236,1335,5.0
1167,3627,2.0
1166,208,5.0
503,1732,4.0
715,7581,3.0
1930,251,4.0
650,4576,4.0
401,806,3.0
309,9416,3.0
990,3036,4.0
1744,9542,4.0
399,0,5.0
1096,3021,5.0
1741,589,3.0
116,700,4.0
1460,363,4.0
839,2297,4.0
1273,8310,1.0
615,4860,3.0
154,120,5.0
1884,7276,4.0
734,8275,4.0
1800,7763,4.0
1076,1112,4.0
507,10,5.0
562,3119,3.0
1011,2020,4.0
551,6018,5.0
653,1786,5.0
846,3853,4.0
1510,1326,4.0
1406,3234,4.0
263,703,5.0
411,5474,4.0
1471,6001,2.0
417,8086,3.0
63,2615,4.0
1653,157,4.0
355,94,3.0
1893,155,3.0
481,3717,5.0
1585,3731,4.0
1330,8592,4.0
1267,10,4.0
430,19,5.0
1418,9344,3.0
1946,4147,4.0
0,266,2.0
1210,5745,5.0
1599,113,4.0
1470,9487,5.0
309,385,3.0
1123,9443,3.0
753,38,3.0
144,701,2.0
883,2748,4.0
196,422,4.0
1516,587,5.0
909,2872,5.0
1046,9410,5.0
83,35,4.0
58,1362,1.0
141,148,3.0
948,33,2.0
149,336,4.0
246,9047,4.0
1334,8402,4.0
1918,9457,4.0
1255,566,4.0
1963,4153,5.0
258,3,2.0
288,1284,5.0
1719,4160,3.0
1875,828,3.0
1742,63,3.0
128,603,4.0
1785,2959,4.0
1466,9285,2.0
1178,1348,5.0
1918,5446,4.0
1096,4204,4.0
1027,60,4.0
1738,44,3.0
403,713,3.0
1734,3628,4.0
1955,6362,4.0
202,633,3.0
1933,589,4.0
1531,692,3.0
1339,2455,4.0
1088,2493,4.0
1280,693,3.0
254,5369,3.0
1417,1190,5.0
1031,1502,4.0
1162,1480,5.0
1824,70,4.0
460,1878,4.0
477,3043,5.0
86,3298,3.0
6,725,5.0
1069,632,4.0
1738,3955,4.0
1618,9351,5.0
1481,8739,5.0
604,5591,4.0
986,9322,4.0
388,9010,4.0
1053,824,4.0
1269,2755,2.0
1629,21,4.0
182,2911,3.0
1101,28,3.0
1336,8978,2.0
1931,47,3.0
611,3007,3.0
1157,6581,4.0
938,1068,3.0
1635,709,4.0
859,1924,3.0
1664,8644,3.0
1737,8482,4.0
817,6166,5.0
1745,8602,5.0
1045,2329,4.0
1080,1637,4.0
1409,8328,3.0
538,5024,5.0
1004,1550,3.0
1025,615,5.0
55,136,5.0
1863,5254,5.0
1256,9045,2.0
1221,700,3.0
926,2780,3.0
1388,6131,5.0
1267,164,3.0
1414,6076,4.0
1998,7906,3.0
456,4257,4.0
319,4446,5.0
1521,7992,5.0
449,312,5.0
616,1927,4.0
893,514,4.0
1753,337,1.0
621,236,4.0
89,29,3.0
1172,4316,4.0
1264,4822,5.0
121,3036,4.0
765,587,5.0
807,1965,4.0
1758,2793,5.0
1969,8474,4.0
512,625,5.0
1860,300,5.0
1992,9603,5.0
1423,694,4.0
542,4688,4.0
1751,445,4.0
1731,8482,5.0
1209,335,3.0
1569,7675,3.0
1931,2155,3.0
495,2952,5.0
1967,8223,5.0
1862,1019,3.0
664,3493,5.0
613,368,3.0
508,3423,3.0
214,1404,4.0
1680,3325,5.0
784,1968,5.0
1681,3823,5.0
1915,935,5.0
303,550,5.0
1037,1905,5.0
961,47,4.0
645,9341,2.0
1609,8401,3.0
1773,2793,5.0
1605,4812,3.0
1066,607,5.0
1146,841,5.0
1402,9588,5.0
623,527,5.0
1795,5004,4.0
685,5393,4.0
302,18,4.0
44,2952,3.0
1249,262,4.0
834,4743,3.0
1414,9830,5.0
406,2052,4.0
1887,7239,5.0
1867,727,5.0
1957,465,5.0
989,44,5.0
52,2506,4.0
419,2386,4.0
1727,1424,3.0
1583,6716,5.0
331,10,3.0
30,2600,4.0
147,1796,3.0
1044,1284,5.0
917,2365,1.0
38,451,3.0
615,5807,3.0
919,383,4.0
682,3597,4.0
851,747,5.0
484,71,3.0
1259,1297,3.0
1181,3033,4.0
1869,61,5.0
1494,6342,4.0
363,314,3.0
1402,8220,3.0
1756,1328,5.0
722,7241,4.0
1518,1060,5.0
1404,5081,5.0
332,6508,1.0
659,527,5.0
66,1644,5.0
599,2902,4.0
760,382,5.0
867,771,2.0
671,2439,3.0
653,288,5.0
1325,3514,5.0
1087,7703,5.0
1657,5910,4.0
958,2113,3.0
919,343,5.0
1392,2062,4.0
1450,4199,5.0
968,8772,5.0
1003,6669,3.0
802,6758,5.0
768,2177,1.0
1221,363,5.0
183,158,3.0
194,75,4.0
311,1826,4.0
1548,624,3.0
310,233,4.0
344,2841,4.0
1484,2359,2.0
513,4494,4.0
1345,6496,3.0
1631,3089,5.0
1578,5227,5.0
138,2472,5.0
1469,3138,4.0
818,790,5.0
1811,8674,5.0
1851,9086,4.0
812,3643,3.0
1172,96,5.0
75,1584,4.0
323,6086,3.0
1421,3668,5.0
350,411,5.0
838,44,3.0
150,61,4.0
1795,60,4.0
382,3789,5.0
1418,9724,3.0
857,3659,3.0
1144,8999,3.0
1347,8473,4.0
1939,467,5.0
1531,8333,5.0
1932,5960,4.0
683,8220,3.0
235,430,5.0
1567,6593,3.0
1708,2154,5.0
1478,8091,5.0
1893,102,3.0
120,2258,4.0
414,1425,5.0
447,8327,3.0
1597,5369,4.0
1339,3505,4.0
1098,35,4.0
815,3235,4.0
1134,445,4.0
1063,2366,5.0
924,7218,4.0
650,7270,4.0
1800,9536,4.0
1508,270,4.0
960,2695,5.0
1042,34,5.0
554,94,1.0
801,6702,4.0
1494,7996,4.0
259,662,2.0
695,77,3.0
989,899,3.0
1643,9007,2.0
1966,9795,3.0
1803,3435,5.0
1942,700,3.0
224,495,3.0
1832,1330,5.0
635,1461,3.0
32,1651,4.0
1272,3197,5.0
419,4193,5.0
22,2493,3.0
1808,9367,4.0
976,9924,2.0
1379,2766,4.0
817,1501,4.0
800,2032,2.0
1847,6110,3.0
46,3207,5.0
1663,7849,4.0
813,7855,2.0
348,97,3.0
95,758,3.0
634,3667,4.0
846,4559,4.0
502,1710,3.0
1837,6364,5.0
460,75,4.0
1811,4510,4.0
